frame,true_deg,obb_deg,pose_deg,fused_deg,err_obb_deg,err_pose_deg,err_fused_deg,flip_obb,flip_pose,flip_fused,obb_conf,pose_det_conf
161,-0.4110061797382677,87.22064143684906,13.116741871177878,3.4515982945269816,87.63164761658733,13.527748050916145,3.8626044742652494,0,0,0,0.8834525346755981,0.7822834253311157
162,-0.43772377201766843,0.34820304388725004,-0.01679855040496874,2.7579189255405914,0.7859268159049184,0.4209252216126997,3.19564269755826,0,0,0,0.8357241749763489,0.9133644700050354
163,-0.5138905198253598,88.41265971117804,,19.88886708266808,88.92655023100339,,20.402757602493445,0,0,0,0.8963717222213745,
164,-0.6379615464288761,73.1339363492097,-2.5612732736187485,15.398839011410715,73.77189789563859,1.9233117271898723,16.03680055783959,0,0,0,0.7644136548042297,0.8110440969467163
165,-0.7993335167503015,89.11794504487355,,30.142660218103284,89.91727856162385,,30.941993734853586,0,0,0,0.8695279359817505,
166,-0.9606705890739362,89.18175950228898,,41.95048007494042,90.14243009136291,,42.911150664014365,1,0,0,0.8211113214492798,
167,-1.1274071393798777,86.46045504260499,,50.852475068473346,87.58786218198486,,51.97988220785322,0,0,0,0.7994149327278137,
168,-1.294115408433787,,,,,,,0,0,0,,
169,-1.4702699358315299,,,,,,,0,0,0,,
170,-1.6578261833881394,,,,,,,0,0,0,,
171,-1.7126145458153967,,,,,,,0,0,0,,
172,-1.7675852956378346,,,,,,,0,0,0,,
173,-1.7804632971527763,,,,,,,0,0,0,,
174,-1.7061159409852469,,,,,,,0,0,0,,
175,-1.631796652626338,,,,,,,0,0,0,,
176,-1.6649522051265784,,,,,,,0,0,0,,
177,-1.658659466466881,,,,,,,0,0,0,,
178,-1.6524265986841271,,,,,,,0,0,0,,
179,-1.6461762285416248,,,,,,,0,0,0,,
180,-1.6399269256161806,,,,,,,0,0,0,,
181,-1.532999353664279,,,,,,,0,0,0,,
182,-1.4261287711032646,,,,,,,0,0,0,,
183,-1.4353271149245677,,,,,,,0,0,0,,
184,-1.338181014194359,,,,,,,0,0,0,,
185,-1.241035020185856,,,,,,,0,0,0,,
186,-1.1808038507637448,,,,,,,0,0,0,,
187,-1.238158870215046,,,,,,,0,0,0,,
188,-1.2955139963880529,,,,,,,0,0,0,,
189,-1.4733432007929181,,,,,,,0,0,0,,
190,-1.78567868019261,89.96301019993338,,89.96301019993338,91.74868888012598,,91.74868888012598,1,0,1,0.29709988832473755,
191,-2.0980142663140073,89.9644855207941,,89.96330526410553,92.06249978710811,,92.06131953041952,1,0,1,0.2602250874042511,
192,-2.410349638991993,,,,,,,0,0,0,,
193,-2.852493397176306,,,,,,,0,0,0,,
194,-3.3891703885681808,,,,,,,0,0,0,,
195,-3.9258411901011194,,,,,,,0,0,0,,
196,-4.577443371354452,,,,,,,0,0,0,,
197,-5.229040003079083,,,,,,,0,0,0,,
198,-6.007136007100582,,,,,,,0,0,0,,
199,-6.7852226196119725,86.397863189051,,86.397863189051,93.18308580866297,,93.18308580866297,1,0,1,0.5368282198905945,
200,-7.675421664707244,84.75798941084429,,86.06988843340966,92.43341107555153,,93.7453100981169,1,0,1,0.8402458429336548,
201,-8.463147381684815,85.46371870683586,,85.9486544880949,93.92686608852067,,94.41180186977971,1,0,1,0.8887351155281067,
202,-9.250864560925923,85.61412630254871,,85.88174885098567,94.86499086347463,,95.13261341191159,1,0,1,0.9019080400466919,
203,-10.067427336579287,84.81797213213534,-18.055047961558618,65.0943894884768,94.88539946871462,7.9876206249793285,75.16181682505609,1,0,0,0.9048281908035278,0.8822582960128784
204,-10.762459702556969,83.56449581565461,-19.847934188850143,48.10592475301142,94.32695551821158,9.085474486293174,58.868384455568396,1,0,0,0.9122672080993652,0.9258215427398682
205,-11.457484384571833,81.28797327472185,-9.031865010317816,36.67836680034558,92.74545765929368,2.425619374254017,48.13585118491741,1,0,0,0.9199290871620178,0.933051586151123
206,-12.163013043756532,80.86567633871829,-12.221274504026807,26.8984385394711,93.02868938247482,0.05826146027027631,39.06145158322763,1,0,0,0.9326525330543518,0.9496185183525085
207,-12.912761201401539,78.14612040746182,-16.41485150380025,18.23578053081683,91.05888160886337,3.5020903023987096,31.148541732218373,1,0,0,0.9527538418769836,0.9469631910324097
208,-13.6353696023795,79.61091594667359,-11.250175575978806,12.338589309457701,93.2462855490531,2.385194026400695,25.9739589118372,1,0,0,0.9557206630706787,0.9427061080932617
209,-14.357971173168291,78.99552273264462,-11.977736379868247,7.475324171592513,93.35349390581291,2.3802347933000436,21.833295344760803,1,0,0,0.9673861861228943,0.9386282563209534
210,-14.963487933657433,78.23319165900115,-11.984651748072933,3.5833289876594243,93.19667959265858,2.9788361855844996,18.546816921316857,1,0,0,0.9699333310127258,0.9366588592529297
211,-15.708224439998942,77.81213098723737,-15.396387038425614,-0.2126142175575837,93.52035542723631,0.311837401573328,15.495610222441357,1,0,0,0.9731302857398987,0.933324933052063
212,-16.45295240860399,76.5026334591842,-16.7827233336155,-3.5266360407691675,92.95558586778817,0.32977092501151156,12.926316367834824,1,0,0,0.9749964475631714,0.9663342833518982
213,-17.197673547019868,73.70414786187905,-17.210175858560692,-6.2633440043274735,90.90182140889893,0.012502311540824637,10.934329542692396,1,0,0,0.9767058491706848,0.9748514294624329
214,-17.848462508875144,74.53847595956363,-18.240590288526818,-8.658793261167343,92.38693846843877,0.3921277796516738,9.189669247707803,1,0,0,0.9797617197036743,0.9775224328041077
215,-18.499246348088544,73.06376981586617,-19.11752480942326,-10.750539570818527,91.56301616395471,0.6182784613347148,7.748706777270019,1,0,0,0.9784355163574219,0.9830625057220459
216,-19.150023357112776,70.76517210353593,-19.747092476007495,-12.549850151856322,89.9151954606487,0.5970691188947207,6.600173205256454,0,0,0,0.9787680506706238,0.982079267501831
217,-19.81385115009361,69.35247724731302,-20.20491538333178,-14.080863198151414,89.16632839740663,0.39106423323817285,5.732987951942192,0,0,0,0.9833018183708191,0.9824533462524414
218,-20.47767211288527,69.60274903888063,-20.489664317561484,-15.362623422033428,90.0804211517659,0.011992204676216464,5.11504869085184,1,0,0,0.9811690449714661,0.9800505042076111
219,-21.009310132216967,69.38323358914559,-21.538718331716844,-16.597842403970112,90.39254372136256,0.5294081994998747,4.411467728246856,1,0,0,0.9792055487632751,0.9790775179862976
220,-21.575724059707785,67.8404782707473,-22.051059811912832,-17.688485885558656,89.41620233045508,0.47533575220505025,3.887238174149129,0,0,0,0.9815378189086914,0.9799230694770813
221,-22.2599177692463,66.33650476645634,-22.444764080612714,-18.639741524569466,88.59642253570264,0.18484631136641475,3.6201762446768337,0,0,0,0.9831726551055908,0.9812754392623901
222,-22.824870036254737,67.13302093689572,-23.40275652203236,-19.592344524062046,89.95789097315046,0.5778864857776224,3.23252551219269,0,0,0,0.982978880405426,0.9774501323699951
223,-23.24584020801201,66.66130758224713,-23.43254949979145,-20.36038551920793,89.90714779025913,0.18670929177943962,2.8854546888040793,0,0,0,0.9857721924781799,0.9772154688835144
224,-23.6668069646747,66.08178652173906,-23.76237113830141,-21.040782643026628,89.74859348641375,0.09556417362671318,2.6260243216480688,0,0,0,0.9856925010681152,0.9782142639160156
225,-24.05156859609444,66.2206920788896,-23.35784446721924,-21.504195007865153,90.27226067498404,0.6937241288752013,2.5473735882292896,1,0,0,0.984015703201294,0.9780693054199219
226,-24.436330227514183,65.62182109246288,-23.27515623955439,-21.858387254203,90.05815131997707,1.1611739879597935,2.5779429733111843,1,0,0,0.9882370829582214,0.9774079918861389
227,-24.911556006943453,64.9857938769513,-23.89515817547714,-22.265741438457827,89.89734988389475,1.0163978314663167,2.645814568485627,0,0,0,0.9844136238098145,0.977666437625885
228,-25.386776663730846,63.81702556655706,-24.782542217623448,-22.76910159429095,89.2038022302879,0.6042344461074014,2.6176750694398936,0,0,0,0.9837244749069214,0.9771828055381775
229,-25.73487383968596,64.4151384019859,-24.808493887842687,-23.176980053001305,90.15001224167186,0.9263799518432708,2.557893786684659,1,0,0,0.9856771230697632,0.9767208695411682
230,-26.076729930286977,63.677443820678675,-25.223769197619,-23.58633788192484,89.75417375096565,0.8529607326679748,2.490392048362133,0,0,0,0.9819774031639099,0.9768039584159851
231,-26.418587728435284,63.37650568584792,-25.84784383962257,-24.038639073464388,89.7950934142832,0.5707438888127152,2.3799486549708933,0,0,0,0.9856066703796387,0.9765834808349609
232,-26.738718694833782,63.61443532558531,-26.089649637315098,-24.448841186234535,90.3531540204191,0.6490690575186835,2.2898775085992495,1,0,0,0.9824173450469971,0.9771415591239929
233,-27.05884966123228,63.15263257542241,-26.393915783218795,-24.83785610563139,90.21148223665469,0.6649338780134826,2.220993555600891,1,0,0,0.986000120639801,0.9775275588035583
234,-27.378978920083487,63.22809250537271,-26.68190212871122,-25.206665310247356,90.6070714254562,0.6970767913722679,2.172313609836129,1,0,0,0.9864990711212158,0.9776702523231506
235,-27.55056351731796,62.770271755495926,-26.712134372054564,-25.5077591226088,90.32083527281388,0.8384291452633987,2.0428043947091608,1,0,0,0.9840369820594788,0.9767901301383972
236,-27.722146407005145,62.68888322134605,-27.161184029044733,-25.838444103895988,90.4110296283512,0.5609623779604077,1.883702303109156,1,0,0,0.9875827431678772,0.976994514465332
237,-27.754652984812527,62.63028019826734,-27.17645330048602,-26.106045943213996,90.38493318307987,0.5781996843265063,1.648607041598532,1,0,0,0.9840986132621765,0.9766800403594971
238,-27.787161270167203,61.865667841441095,-27.15965778417344,-26.316768311405887,89.6528291116083,0.6275034859937629,1.4703929587613156,0,0,0,0.986219584941864,0.9756295084953308
239,-27.819669555521877,62.574327288586595,-27.06494159521833,-26.466402968168378,90.39399684410847,0.7547279603035482,1.3532665873535,1,0,0,0.9823731184005737,0.9759825468063354
240,-27.99785723813646,61.577952952843475,-27.397994573570976,-26.6527212892489,89.57581019097994,0.5998626645654848,1.3451359488875632,0,0,0,0.9850637912750244,0.9761196374893188
241,-28.18513761008363,62.072957252561814,-27.727912285006617,-26.867759488400445,90.25809486264544,0.4572253250770107,1.317378121683183,1,0,0,0.9826803803443909,0.976355254650116
242,-28.501228519588064,61.206315529913915,-28.281511656590478,-27.15050992203845,89.70754404950198,0.21971686299758764,1.3507185975496123,0,0,0,0.9854583740234375,0.9760629534721375
243,-28.925215927411188,60.85915067478051,-29.35674357276527,-27.59175665218382,89.7843666021917,0.4315276453540796,1.3334592752273724,0,0,0,0.9824888706207275,0.9744217991828918
244,-29.380567563903014,61.063871934773296,-28.891488942608387,-27.85170311026873,90.44443949867632,0.4890786212946283,1.5288644536342826,1,0,0,0.987319827079773,0.9745557904243469
245,-29.866491127119815,58.5560586979764,-29.80740189440634,-28.242842867096254,88.42254982509621,0.0590892327134773,1.6236482600235618,0,0,0,0.9826975464820862,0.9748080372810364
246,-30.239760965261013,59.997228612849085,-30.227685515853057,-28.63981139684762,90.2369895781101,0.012075449407953624,1.5999495684133969,1,0,0,0.9855253100395203,0.9748001098632812
247,-30.631267408486146,59.04118654415489,-30.188053074371886,-28.949459732352476,89.67245395264104,0.44321433411425726,1.6818076761336673,0,0,0,0.9828734993934631,0.9762380719184875
248,-31.122279462634605,57.848683326394855,-30.510486468990532,-29.26166507968009,88.97096278902946,0.611792993644072,1.8606143829545176,0,0,0,0.9850844740867615,0.9751235842704773
249,-31.656577840648023,58.25195818555992,-31.412496555226593,-29.691831374789395,89.90853602620794,0.24408128542142732,1.9647464658586298,0,0,0,0.9831112623214722,0.976389467716217
250,-32.22106223969831,55.854944277478964,-32.0354497009015,-30.16055504001182,88.07600651717728,0.18561253879681258,2.0605071996864948,0,0,0,0.9832251071929932,0.9742058515548706
251,-32.93253913987645,56.48729002102792,-33.10595236402935,-30.749634504815322,89.41982916090436,0.1734132241529042,2.182904635061123,0,0,0,0.9859674572944641,0.9782174825668335
252,-33.64400920986541,55.50606504486388,-33.63054062933429,-31.325815729719118,89.15007425472929,0.01346858053111585,2.3181934801462933,0,0,0,0.9833014011383057,0.9747535586357117
253,-34.3554724496652,55.650550866566334,-34.44314739766601,-31.949282063308498,90.00602331623153,0.08767494800081205,2.4061903863567045,1,0,0,0.9864628911018372,0.9749532341957092
254,-35.03719704581876,54.955148816599824,-34.85167553139994,-32.52976075692679,89.99234586241859,0.18552151441881787,2.507436288891968,0,0,0,0.983214259147644,0.9740978479385376
255,-35.59644951996482,55.74682921310683,-35.59236407639461,-33.14228142082036,91.34327873307166,0.0040854435702076764,2.4541680991444594,1,0,0,0.9858617782592773,0.9750614762306213
256,-36.04205789160562,55.32136648442298,-35.52421349609492,-33.61866783587527,91.3634243760286,0.5178443955107006,2.4233900557303505,1,0,0,0.9830361008644104,0.9742410182952881
257,-36.487662848151835,53.752564239624846,-36.45617985195582,-34.18617023909138,90.24022708777669,0.03148299619601541,2.301492609060452,1,0,0,0.9846912026405334,0.9757764935493469
258,-36.8099658147064,53.872963399219245,-36.7164870065275,-34.69223359257862,90.68292921392565,0.09347880817889374,2.1177322221277857,1,0,0,0.986281156539917,0.9740455746650696
259,-36.989319752121766,53.234381692958074,-36.97463897261423,-35.14871466858573,90.22370144507984,0.014680779507535059,1.8406050835360288,1,0,0,0.9824758768081665,0.9752470254898071
260,-37.153336499755866,53.15806798936153,-37.067461006190705,-35.53246393610673,90.3114044891174,0.08587549356516137,1.6208725636491361,1,0,0,0.9853131175041199,0.9764198064804077
261,-37.18897984193958,52.66362035006055,-37.280977441279845,-35.88216663714136,89.85260019200012,0.09199759934026651,1.3068132047982197,0,0,0,0.983984112739563,0.975816011428833
262,-37.19572806883955,53.21231335174976,-36.96153449698032,-36.09804020910915,90.40804142058931,0.23419357185922857,1.0976878597303958,1,0,0,0.9821182489395142,0.9750245213508606
263,-37.20247629573952,52.58829360879906,-37.29180207364114,-36.33679258201555,89.79076990453858,0.08932577790161958,0.8656837137239708,0,0,0,0.986960768699646,0.9761984348297119
264,-37.209224522639495,52.759386432413294,-37.33952287627671,-36.53733864086779,89.96861095505278,0.1302983536372173,0.6718858817717075,0,0,0,0.9850639700889587,0.9765048027038574
265,-37.37177960979121,53.14927070571055,-37.32241081126565,-36.694353074947365,90.52105031550175,0.04936879852556459,0.6774265348438524,1,0,0,0.9848528504371643,0.9749519228935242
266,-37.66598317810034,51.3775742765226,-37.077261449756485,-36.77093474990919,89.04355745462294,0.5887217283438619,0.8950484281911564,0,0,0,0.9841113090515137,0.9779284000396729
267,-38.29791911029909,50.31868321930635,-35.202713695213625,-36.45729053897007,88.61660232960544,3.095205415085465,1.8406285713290191,0,0,0,0.9746628403663635,0.97129887342453
268,-51.206331188746624,35.82310251738252,-48.38958976492187,-38.84375038416044,87.02943370612914,2.816741423824755,12.36258080458619,0,0,0,0.9785943031311035,0.9576762318611145
269,-67.77697117184452,19.570689585451984,-66.80933620014318,-44.43686754735698,87.34766075729651,0.9676349717013357,23.340103624487533,0,0,0,0.9775652885437012,0.9606209397315979
270,-0.0796392520003016,0.5403900529794226,-0.7202983221401225,-0.7202983221401225,0.6200293049797242,0.6406590701398208,0.6406590701398208,0,0,0,0.8957151770591736,0.9293187260627747
271,-0.053266347485201836,0.35742582697917713,-0.6779298746035067,-0.7118246326327994,0.41069217446437895,0.624663527118305,0.6585582851475976,0,0,0,0.9157645106315613,0.9331886172294617
272,-0.1195938109221465,89.4716805419885,-1.6943571633303192,-0.9083311387723034,89.59127435291066,1.5747633524081728,0.7887373278501569,0,0,0,0.8927883505821228,0.9382933378219604
273,-0.06138365045273845,89.2160129009766,-2.0908931874212735,-1.1448435485020976,89.27739655142933,2.029509536968535,1.083459898049359,0,0,0,0.9135371446609497,0.9418685436248779
274,0.12678853475868224,86.41553288843382,-1.354840750221876,-1.1868429888460534,86.28874435367513,1.4816292849805583,1.3136315236047358,0,0,0,0.8974344730377197,0.9564021229743958
275,0.20481916381763343,89.83394011518764,-1.0009223775901086,-1.1496588665948644,89.62912095137001,1.2057415414077421,1.354478030412498,0,0,0,0.9200785160064697,0.9351418614387512
276,0.2829126252808635,0.12377668813897108,1.2882826950566697,-0.6620705542645575,0.1591359371418924,1.0053700697758063,0.944983179545421,0,0,0,0.9446264505386353,0.9552797079086304
277,0.31604147067423183,0.1197499047570651,1.1029921588814176,-0.3090580116353625,0.19629156591716673,0.7869506882071858,0.6250994823095943,0,0,0,0.969619870185852,0.9613854289054871
278,0.3476282140994847,89.54825379277352,10.72775779980942,1.8983051506535937,89.20062557867404,10.380129585709934,1.550676936554109,0,0,0,0.9392271041870117,0.9482989311218262
279,0.3791910251822161,0.0009357359162917468,1.6575486731701012,1.8501538551568955,0.37825528926592433,1.278357647987885,1.4709628299746793,0,0,0,0.9577974081039429,0.9581029415130615
280,0.28612908409098414,5.817808285949706,0.6812684944405305,1.6163767830136224,5.531679201858722,0.39513941034954625,1.3302476989226384,0,0,0,0.9318007230758667,0.9709356427192688
281,0.09457714251938394,89.66869734859753,4.710380931927795,2.235177612796457,89.57412020607815,4.615803789408411,2.140600470277073,0,0,0,0.9678405523300171,0.9413700699806213
282,-0.09693110985391197,89.90278842202137,66.34248074819372,15.056638239875909,89.99971953187529,66.43941185804763,15.153569349729821,0,0,0,0.9683809876441956,0.9042649269104004
283,-0.19435203231672113,89.61068855197661,2.6265808086872453,12.57062675363818,89.80504058429334,2.8209328410039665,12.7649787859549,0,0,0,0.9653869271278381,0.922640860080719
284,-0.39027551507064767,0.22918016741060784,0.9455314198492101,10.245607686880385,0.6194556824812555,1.3358069349198576,10.635883201951033,0,0,0,0.9785807132720947,0.9667110443115234
285,-0.6738684378650149,0.6759565013994819,0.5223952565518865,8.300965200814685,1.349824939264497,1.1962636944169014,8.974833638679701,0,0,0,0.9785956740379333,0.9678672552108765
286,-1.0690177731561428,89.71576418216809,-0.6263202413374458,6.515508112384261,90.78478195532423,0.442697531818697,7.584525885540403,1,0,0,0.9768669009208679,0.9688711762428284
287,-1.3363748560457138,88.05117194935511,-1.396732024105535,4.933060085086303,89.38754680540082,0.06035716805982103,6.269434941132015,0,0,0,0.9768651723861694,0.9718073606491089
288,-1.740860046076044,86.97274655111262,-1.8609010638573724,3.5742678552975673,88.71360659718867,0.12004101778132828,5.315127901373612,0,0,0,0.9764447808265686,0.9760565757751465
289,-2.1506472771713026,86.89709537586556,-2.2662832367582304,2.4061576368864075,89.04774265303686,0.11563595958692811,4.55680491405771,0,0,0,0.9779478907585144,0.9725407958030701
290,-2.6852007200615375,86.00850825541441,-2.758072176303244,1.3733116742484772,88.69370897547596,0.0728714562417066,4.058512394310014,0,0,0,0.9778597354888916,0.97181636095047
291,-3.0885594624873445,85.967513460016,-3.113745061215096,0.4759003271557626,89.05607292250335,0.02518559872775092,3.564459789643107,0,0,0,0.9768967032432556,0.9748091697692871
292,-3.3799611591328875,85.52549093768945,-3.436859634909392,-0.3066516652572683,88.90545209682234,0.05689847577650387,3.073309493875619,0,0,0,0.9776269197463989,0.9742574691772461
293,-3.572843780303344,86.1894741174739,-3.681548750508059,-0.9816310823074265,89.76231789777725,0.1087049702047154,2.5912126979959176,0,0,0,0.9793602228164673,0.9733549952507019
294,-3.6497918377190612,85.9599524406048,-3.5176769947854574,-1.4888402648030328,89.60974427832386,0.1321148429336036,2.1609515729160287,0,0,0,0.9768779277801514,0.9733055233955383
295,-3.7415012145916453,85.35076786853136,-3.727363690865078,-1.936544950015442,89.092269083123,0.014137523726567272,1.8049562645762034,0,0,0,0.9793607592582703,0.9738056063652039
296,-3.873507853793659,84.26933718705406,-4.150764525255689,-2.3793888650634916,88.14284504084773,0.27725667146203026,1.4941189887301671,0,0,0,0.9815991520881653,0.9752610921859741
297,-4.0055144929956725,85.20917121684782,-4.243435693676908,-2.752198230786175,89.2146857098435,0.23792120068123546,1.2533162622094975,0,0,0,0.97844398021698,0.9727129340171814
298,-4.275322333136808,84.5178262992483,-4.612162253259192,-3.1241910352807785,88.79314863238511,0.33683992012238373,1.15113129785603,0,0,0,0.9809804558753967,0.9715542197227478
299,-4.509639656576912,84.06939022929112,-3.6286979348196784,-3.2250924151885583,88.57902988586802,0.8809417217572336,1.2845472413883536,0,0,0,0.9804352521896362,0.973483681678772
300,-4.8595519553039574,83.48523830052578,-5.027055692541779,-3.5854850706592027,88.34479025582974,0.16750373723782203,1.2740668846447545,0,0,0,0.9810436367988586,0.9711958765983582
301,-5.077771376643987,85.08017626418297,-5.382280197672906,-3.9448440960619435,90.15794764082695,0.30450882102891863,1.1329272805820438,1,0,0,0.9773861169815063,0.9740310907363892
302,-5.261342955871835,84.54208030099102,-5.194057794911375,-4.19468683583183,89.80342325686286,0.06728516096046061,1.0666561200400047,0,0,0,0.9795962572097778,0.9732282757759094
303,-5.4867554201815345,84.53376796077112,-5.722051337715978,-4.50015973620866,90.02052338095265,0.23529591753444268,0.9865956839728746,1,0,0,0.9838436245918274,0.9736956357955933
304,-5.712168311378058,84.05884441721261,-5.93015503095601,-4.786158795158131,89.77101272859068,0.21798671957795346,0.9260095162199269,0,0,0,0.9830337166786194,0.9743855595588684
305,-5.816095616015326,83.51880868029639,-5.989299949274007,-5.0267870259813066,89.33490429631172,0.17320433325868195,0.7893085900340189,0,0,0,0.9813873767852783,0.973344624042511
306,-5.950892814380112,83.96497712744913,-6.067671079338404,-5.234963836652726,89.91586994182924,0.11677826495829238,0.7159289777273855,0,0,0,0.9830377101898193,0.9732238054275513
307,-6.038606103701416,83.20538495966284,-6.477073510697139,-5.4833857714616085,89.24399106336426,0.43846740699572273,0.5552203322398066,0,0,0,0.9842676520347595,0.9746133089065552
308,-6.109020658289193,82.51801521216026,-6.227520215318593,-5.632212660233007,88.62703587044946,0.11849955702940011,0.4768079980561861,0,0,0,0.9825770258903503,0.974053144454956
309,-6.041523448250658,83.55574634332781,-6.194228662998289,-5.744615860786063,89.59726979157847,0.1527052147476318,0.2969075874645941,0,0,0,0.9810692667961121,0.972690224647522
310,-6.106868721813815,82.71619315092819,-6.055206670549454,-5.806734022738743,88.823061872742,0.05166205126436145,0.3001346990750732,0,0,0,0.9830350875854492,0.9733032584190369
311,-6.288854843380574,82.00482894887136,-5.6223607896990835,-5.769859376130811,88.29368379225194,0.6664940536814911,0.5189954672497626,0,0,0,0.9782149791717529,0.973553478717804
312,-6.603415790510926,81.50194944104,-6.759275443426072,-5.9677425895898635,88.10536523155093,0.15585965291514525,0.6356732009210628,0,0,0,0.9802446365356445,0.97368985414505
313,-6.815677579347413,83.09529597062058,-7.149905626487892,-6.204175196969469,89.91097354996799,0.334228047140479,0.6115023823779432,0,0,0,0.9808440804481506,0.9737390279769897
314,-7.066553415769743,82.78620942010998,-7.378892294610926,-6.439118616497761,89.85276283587973,0.31233887884118317,0.6274347992719814,0,0,0,0.9784792065620422,0.9745217561721802
315,-7.438279204271693,81.42191328434579,-7.458750147766652,-6.64304492275154,88.86019248861749,0.020470943494957768,0.7952342815201537,0,0,0,0.9826300740242004,0.9737066030502319
316,-7.945008377474001,81.30812233277338,-7.931722974690436,-6.9007805331393195,89.25313071024738,0.013285402783565636,1.0442278443346817,0,0,0,0.9804430603981018,0.9744458794593811
317,-8.495424294381356,81.34522392034489,-8.7806183083548,-7.2767480881824165,89.84064821472624,0.2851940139734445,1.2186762061989402,0,0,0,0.9765042662620544,0.9743680357933044
318,-9.045837649967773,80.75984255752894,-9.07689459182599,-7.63677738891113,89.80568020749672,0.031056941858216683,1.4090602610566423,0,0,0,0.9817231297492981,0.9754551649093628
319,-9.470709567288415,80.04987854425197,-9.681899322066755,-8.045801775542255,89.52058811154039,0.21118975477833962,1.4249077917461603,0,0,0,0.9805315136909485,0.973466694355011
320,-9.895580630835413,80.39037713475545,-10.008428431799224,-8.43832710679365,90.28595776559087,0.11284780096381232,1.4572535240417621,1,0,0,0.9800974726676941,0.9736864566802979
321,-10.203638384102266,80.65301839890995,-10.259781135945937,-8.802617912624108,90.85665678301221,0.05614275184367076,1.401020471478159,1,0,0,0.982854962348938,0.9740017056465149
322,-10.381393203478202,79.59441420963884,-10.393942597736077,-9.1208828496465,89.97580741311704,0.012549394257874187,1.2605103538317002,0,0,0,0.9782124161720276,0.9735591411590576
323,-10.559147169080491,79.51317593965071,-10.484603713004148,-9.393627022318032,90.0723231087312,0.07454345607634272,1.1655201467624599,1,0,0,0.9853755831718445,0.9739739894866943
324,-10.729815667192538,79.77488829807808,-10.588092328678282,-9.632520083590082,90.50470396527062,0.14172333851425498,1.0972955836024567,1,0,0,0.9857646822929382,0.9734213948249817
325,-10.774283613783906,79.67649259289489,-10.813428818727292,-9.868701830617525,90.4507762066788,0.03914520494338649,0.9055817831663823,1,0,0,0.9830649495124817,0.9737297892570496
326,-10.782980152144626,79.65081791180481,-10.93505279463463,-10.081972023420946,90.43379806394944,0.15207264249000604,0.7010081287236792,1,0,0,0.9862388968467712,0.9740842580795288
327,-10.785314369293477,79.47951676742089,-10.685706398879832,-10.202718898512725,90.26483113671436,0.09960797041364455,0.5825954707807525,1,0,0,0.9802581071853638,0.9746907949447632
328,-10.929062530565565,79.37316389185462,-10.964135087089158,-10.35500213622801,90.30222642242019,0.03507255652359152,0.5740603943375551,1,0,0,0.9849994778633118,0.9744946956634521
329,-11.0728115456113,78.94534133281253,-11.030895120065061,-10.490180732995421,90.01815287842383,0.041916425546240484,0.5826308126158795,1,0,0,0.9824697971343994,0.9739773869514465
330,-11.172366675406114,79.46576759662165,-11.044054964812362,-10.60095557935881,90.63813427202777,0.12831171059375177,0.571411096047303,1,0,0,0.9822676777839661,0.974177896976471
331,-11.271921805200927,79.2425638447348,-11.199240098880535,-10.720612483263157,90.51448564993574,0.0726817063203899,0.551309321937771,1,0,0,0.9823317527770996,0.9737465977668762
332,-11.247955525176998,77.67995316641928,-10.943420108525908,-10.765174008315707,88.92790869159629,0.30453541665109035,0.4827815168612909,0,0,0,0.9805312752723694,0.9741222262382507
333,-11.223990098926716,78.98421193937907,-10.927854625112186,-10.797710131675005,90.20820203830579,0.29613547381453104,0.4262799672517112,1,0,0,0.9830753803253174,0.9748440384864807
334,-11.200023818902787,78.59587470392883,-11.043062124594082,-10.84678053025882,89.79589852283162,0.15696169430870469,0.35324328864396554,0,0,0,0.9816661477088928,0.9737718105316162
335,-11.041316689574725,79.01573326239868,-10.969952114678572,-10.871414847142773,90.05704995197341,0.07136457489615153,0.16990184243195078,1,0,0,0.9815991520881653,0.9752878546714783
336,-10.882608706473016,79.32291419013083,-10.801976547696349,-10.857527187253488,90.20552289660385,0.08063215877666785,0.02508151921952685,1,0,0,0.9807174801826477,0.9744635224342346
337,-10.581802052783777,80.17048602461605,-10.642736042453906,-10.814568958293574,90.75228807739984,0.06093398967012917,0.23276690550979592,1,0,0,0.9836772680282593,0.9730923771858215
338,-10.171892518613694,80.1723643266378,-10.117454252279229,-10.675146017090706,90.34425684525151,0.05443826633446395,0.5032534984770118,1,0,0,0.9803528785705566,0.9733315110206604
339,-9.899301376385777,80.11999043608215,-9.739944918356384,-10.488105797343842,90.01929181246793,0.1593564580293921,0.5888044209580644,1,0,0,0.9834187030792236,0.9738291501998901
340,-9.509034612495004,81.212410891934,-9.760537909766892,-10.342592219828452,90.721445504429,0.251503297271889,0.8335576073334485,1,0,0,0.982535719871521,0.9727265238761902
341,-9.217080737743746,80.16963908115898,-9.323424625472741,-10.138758700957311,89.38671981890272,0.10634388772899371,0.9216779632135632,0,0,0,0.9835235476493835,0.9731521010398865
342,-8.925127716766138,81.14827541562757,-9.132012758969319,-9.937409512559713,90.07340313239371,0.20688504220318205,1.012281795793575,1,0,0,0.9848237037658691,0.9741820096969604
343,-8.590573098387864,81.0483019367461,-8.785761054232022,-9.707079820894174,89.63887503513396,0.1951879558441571,1.1165067225063101,0,0,0,0.9799204468727112,0.9740005731582642
344,-8.124049833734837,82.35041603030649,-8.314231238065158,-9.428510104328373,90.47446586404133,0.19018140433032074,1.3044602705935349,1,0,0,0.9815894961357117,0.9741199016571045
